Actual,Predicted,Residual
31,42.4052740363339,-11.4052740363339
30,46.10097317319804,-16.100973173198042
38,49.97105546883913,-11.971055468839133
42,58.19752763411534,-16.19752763411534
46,71.8110576941002,-25.8110576941002
49,77.88311776993855,-28.88311776993855
48,79.01582508164583,-31.01582508164583
45,71.70340920855959,-26.70340920855959
46,79.67522048789213,-33.67522048789213
46,79.86283573940521,-33.86283573940521
43,75.79752297024454,-32.79752297024454
42,74.16044810720472,-32.160448107204715
50,78.23115582992078,-28.23115582992078
54,84.21872956742871,-30.21872956742871
57,83.13521124028561,-26.135211240285614
62,81.94558927044531,-19.94558927044531
56,79.15410153221426,-23.154101532214256
49,73.79425528387928,-24.79425528387928
49,67.7341069685054,-18.7341069685054
44,58.54155467445447,-14.541554674454467
36,53.344398953300825,-17.344398953300825
34,49.8901209228718,-15.890120922871802
28,44.07466505954474,-16.074665059544742
29,40.79027157159656,-11.790271571596563
29,42.60478343958189,-13.604783439581887
31,46.300567213821864,-15.300567213821864
35,50.170577829379894,-15.170577829379894
39,58.39706344868314,-19.39706344868314
41,72.01057463861518,-31.010574638615182
50,78.0826433869154,-28.082643386915393
49,79.2153560463896,-30.2153560463896
45,71.90293931205504,-26.90293931205504
48,79.87475385631467,-31.87475385631467
42,80.06236791767837,-38.06236791767837
46,75.99705379227247,-29.997053792272467
48,74.35998113759176,-26.35998113759176
51,78.43068956341808,-27.430689563418085
62,84.41826329276596,-22.418263292765957
60,83.33474688081236,-23.33474688081236
66,82.1451221597393,-16.1451221597393
66,79.35363587178978,-13.353635871789777
62,73.99378676043948,-11.993786760439477
54,67.9336384055675,-13.933638405567507
45,58.7410918951741,-13.741091895174101
43,53.54393210448436,-10.543932104484362
41,50.08965705913115,-9.089657059131149
35,44.27420263034625,-9.274202630346252
32,40.98980895564311,-8.989808955643113
38,42.80431938846637,-4.804319388466368
45,46.50010558964641,-1.5001055896464095
52,50.37011414980913,1.6298858501908668
59,58.59660015490078,0.4033998450992229
68,72.21011080374224,-4.210110803742239
78,78.28217980072154,-0.28217980072153637
80,79.41489261354066,0.5851073864593417
76,72.10247585451015,3.8975241454898537
84,80.07429049239015,3.9257095076098523
83,80.26190451962684,2.738095480373161
75,76.1965903553312,-1.196590355331196
78,74.55951776397423,3.4404822360257725
82,78.63022620996193,3.3697737900380673
90,84.61779993907584,5.382200060924163
87,83.53428358203944,3.4657164179605644
79,82.34465878207597,-3.3446587820759675
81,79.55317253571262,1.4468274642873808
72,74.19332334226662,-2.1933233422666234
69,68.13317498626206,0.8668250137379374
55,58.94062864171253,-3.9406286417125287
53,53.743468734330605,-0.7434687343306052
49,50.28919377457315,-1.2891937745731497
43,44.47373938692312,-1.4737393869231212
36,41.18934570686487,-5.18934570686487
44,43.00385609853547,0.9961439014645279
44,46.69964236930697,-2.6996423693069715
48,50.569650870532136,-2.5696508705321364
60,58.796136886686085,1.2038631133139148
72,72.409647520012,-0.4096475200120011
79,78.48171652412206,0.5182834758779364
81,79.61442934133827,1.3855706586617345
78,72.30201258159964,5.697987418400359
83,80.27382722216417,2.726172777835828
78,80.46144124842228,-2.4614412484222754
80,76.39612708301149,3.6038729169885073
79,74.75905449347029,4.240945506529712
84,78.82976294003612,5.170237059963881
80,84.8173366691433,-4.817336669143302
84,83.73382031368165,0.26617968631835254
80,82.54419551145602,-2.5441955114560244
80,79.75270926628515,0.24729073371484844
70,74.39286007048509,-4.392860070485085
68,68.33271171444805,-0.3327117144480525
61,59.140165374654,1.8598346253459965
55,53.94300546392599,1.0569945360740078
50,50.48873050662294,-0.48873050662294304
41,44.673276120152444,-3.673276120152444
38,41.388882439940645,-3.3888824399406445
38,43.20339283043122,-5.20339283043122
44,46.899179103198215,-2.8991791031982146
48,50.76918760273335,-2.7691876027333535
59,58.99567361920452,0.004326380795482976
51,72.60918425208554,-21.60918425208554
65,78.68125325640007,-13.681253256400069
82,79.81396607374236,2.186033926257636
70,72.50154931398342,-2.5015493139834177
77,80.47336395462492,-3.473363954624915
82,80.66097798085497,1.339022019145034
75,76.5956638154122,-1.5956638154121947
74,74.95859122592309,-0.9585912259230867
72,79.02929967250547,-7.0292996725054735
75,85.01687340161246,-10.016873401612457
98,83.93335704619597,14.066642953804035
92,82.74373224390547,9.25626775609453
87,79.9522459987688,7.047754001231198
75,74.59239680290123,0.4076031970987657
69,68.53224844686325,0.46775155313675043
59,59.33970210720559,-0.33970210720558924
52,54.14254219638163,-2.1425421963816333
50,50.68826723914897,-0.6882672391489706
40,44.8728128527123,-4.8728128527123005
41,41.58841917249609,-0.5884191724960885
41,43.40292956295282,-2.4029295629528207
46,47.09871583577704,-1.0987158357770426
53,50.96872433526372,2.0312756647362775
68,59.19521035174398,8.804789648256019
80,72.80872098461224,7.191279015387764
84,78.88078998893263,5.119210011067366
86,80.01350280627854,5.986497193721462
73,72.70108604651902,0.2989139534809766
82,80.67290068716272,1.3270993128372766
85,80.86051471339196,4.139485286608036
83,76.79520054794827,6.204799452051731
76,75.15812795846065,0.8418720415393466
85,79.22883640504354,5.771163594956462
93,85.21641013415054,7.783589865849464
91,84.13289377873531,6.867106221264692
87,82.94326897644298,4.05673102355702
89,80.15178273130728,8.848217268692721
82,74.79193353543778,7.208066464562222
72,68.73178517939978,3.268214820600221
60,59.53923883974602,0.4607611602539805
53,54.34207892891931,-1.3420789289193067
48,50.887803971688655,-2.8878039716886548
41,45.07234958525295,-4.072349585252951
39,41.78795590503661,-2.787955905036611
43,43.60246629549237,-0.6024662954923699
46,47.29825256831824,-1.2982525683182402
51,51.16826106780353,-0.16826106780352745
58,59.394747084284056,-1.394747084284056
70,73.00825771715195,-3.008257717151949
80,79.08032672147252,0.9196732785274833
82,80.21303953881853,1.7869604611814651
68,72.90062277905899,-4.900622779058992
76,80.87243741970275,-4.872437419702749
75,81.06005144593198,-6.060051445931975
72,76.99473728048828,-4.99473728048828
71,75.3576646910007,-4.357664691000707
68,79.42837313758359,-11.428373137583591
75,85.41594686669058,-10.415946866690575
78,84.33243051127542,-6.332430511275419
72,83.142805708983,-11.142805708983005
73,80.35131946384733,-7.351319463847332
63,74.99147026797777,-11.991470267977775
58,68.93132191193978,-10.931321911939776
52,59.73877557228613,-7.73877557228613
48,54.54161566145933,-6.541615661459332
44,51.087340704228744,-7.087340704228744
37,45.271886317793076,-8.271886317793076
32,41.98749263757673,-9.987492637576729
31,43.80200302803247,-12.802003028032473
34,47.497789300858386,-13.497789300858386
37,51.36779780034364,-14.367797800343638
43,59.594283816824166,-16.594283816824166
44,73.20779444969205,-29.207794449692045
46,79.27986345401261,-33.27986345401261
51,80.41257627135863,-29.41257627135863
43,73.10015951159909,-30.100159511599088
41,81.07197415224286,-40.07197415224286
42,81.25958817847209,-39.259588178472086
40,77.19427401302838,-37.19427401302838
40,75.5572014235408,-35.5572014235408
49,79.62790987012369,-30.627909870123688
56,85.61548359923067,-29.61548359923067
54,84.5319672438155,-30.5319672438155
54,83.3423424415231,-29.3423424415231
53,80.55085619638743,-27.55085619638743
55,75.19100700051787,-20.19100700051787
43,69.13085864447987,-26.130858644479872
40,59.938312304826226,-19.938312304826226
33,54.74115239399943,-21.74115239399943
34,51.28687743676885,-17.286877436768847
32,45.47142305033317,-13.471423050333172
25,42.18702937011683,-17.187029370116832
28,44.00153976057257,-16.00153976057257
28,47.69732603339848,-19.697326033398483
34,51.567334532883734,-17.567334532883734
45,59.79382054936426,-14.793820549364263
53,73.40733118223214,-20.40733118223214
51,79.47940018655271,-28.47940018655271
51,80.61211300389873,-29.612113003898727
50,73.29969624413918,-23.299696244139184
45,81.27151088478296,-36.271510884782955
43,81.45912491101218,-38.45912491101218
43,77.39381074556847,-34.39381074556847
45,75.7567381560809,-30.7567381560809
53,79.82744660266378,-26.827446602663784
55,85.81502033177077,-30.815020331770768
55,84.7315039763556,-29.731503976355597
55,83.5418791740632,-28.541879174063197
55,80.75039292892752,-25.750392928927525
53,75.39054373305797,-22.390543733057967
50,69.33039537701997,-19.33039537701997
44,60.13784903736632,-16.137849037366323
38,54.940689126539525,-16.940689126539525
37,51.486414169308944,-14.486414169308944
35,45.67095978287327,-10.670959782873268
34,42.38656610265693,-8.386566102656928
41,44.201076493112666,-3.201076493112666
44,47.89686276593858,-3.896862765938579
49,51.76687126542383,-2.7668712654238306
51,59.99335728190436,-8.993357281904359
57,73.60686791477224,-16.606867914772238
62,79.6789369190928,-17.678936919092806
63,80.81164973643882,-17.811649736438824
67,73.49923297667928,-6.499232976679281
67,81.47104761732305,-14.471047617323052
73,81.65866164355228,-8.658661643552279
65,77.59334747810857,-12.59334747810857
66,75.956274888621,-9.956274888620996
77,80.02698333520388,-3.02698333520388
89,86.01455706431086,2.985442935689136
88,84.9310407088957,3.0689592911043064
83,83.7414159066033,-0.7414159066032937
79,80.94992966146762,-1.9499296614676211
73,75.59008046559806,-2.5900804655980636
71,69.52993210956006,1.4700678904399354
56,60.33738576990642,-4.337385769906419
54,55.14022585907962,-1.1402258590796208
44,51.68595090184904,-7.68595090184904
40,45.870496515413365,-5.870496515413365
39,42.586102835197025,-3.5861028351970248
40,44.40061322565276,-4.400613225652762
40,48.096399498478675,-8.096399498478675
49,51.96640799796393,-2.966407997963927
60,60.192894014444455,-0.1928940144444553
86,73.80640464731233,12.193595352687666
91,79.8784736516329,11.121526348367098
86,81.01118646897892,4.98881353102108
86,73.69876970921938,12.301230290780623
92,81.67058434986315,10.329415650136852
92,81.85819837609237,10.141801623907625
86,77.79288421064867,8.207115789351334
85,76.15581162116109,8.844188378838908
93,80.22652006774398,12.773479932256024
98,86.21409379685096,11.78590620314904
94,85.13057744143579,8.86942255856421
87,83.94095263914339,3.05904736085661
91,81.14946639400772,9.850533605992283
75,75.78961719813816,-0.7896171981381599
70,69.72946884210016,0.27053115789983906
59,60.536922502446515,-1.5369225024465152
54,55.33976259161972,-1.3397625916197171
48,51.885487634389136,-3.8854876343891362
45,46.07003324795346,-1.0700332479534609
44,42.78563956773712,1.214360432262879
43,44.60014995819286,-1.6001499581928584
50,48.29593623101877,1.7040637689812286
51,52.16594473050402,-1.1659447305040231
61,60.39243074698455,0.6075692530154484
72,74.00594137985243,-2.0059413798524304
81,80.078010384173,0.9219896158270018
83,81.21072320151902,1.7892767984809836
76,73.89830644175947,2.1016935582405267
81,81.87012108240324,-0.8701210824032444
82,82.05773510863247,-0.05773510863247111
85,77.99242094318876,7.007579056811238
82,76.35534835370119,5.644651646298811
85,80.42605680028407,4.573943199715927
92,86.41363052939106,5.586369470608943
86,85.33011417397589,0.6698858260241138
86,84.14048937168349,1.8595106283165137
83,81.34900312654781,1.6509968734521863
78,75.98915393067826,2.010846069321744
73,69.92900557464026,3.0709944253597428
61,60.73645923498661,0.2635407650133885
49,55.53929932415981,-6.539299324159813
46,52.08502436692923,-6.0850243669292325
45,46.26956998049356,-1.2695699804935572
41,42.98517630027722,-1.9851763002772174
45,44.799686690732955,0.20031330926704527
51,48.49547296355887,2.5045270364411323
57,52.36548146304412,4.634518536955881
59,60.59196747952465,-1.591967479524648
72,74.20547811239253,-2.2054781123925267
80,80.2775471167131,-0.2775471167130945
81,81.41025993405911,-0.41025993405911265
73,74.09784317429957,-1.0978431742995696
87,82.06965781494334,4.930342185056659
84,82.25727184117257,1.7427281588274326
73,78.19195767572886,-5.191957675728858
79,76.55488508624128,2.445114913758715
79,80.62559353282417,-1.625593532824169
89,86.61316726193115,2.386832738068847
84,85.52965090651598,-1.5296509065159825
90,84.34002610422358,5.659973895776417
83,81.54853985908791,1.45146014091209
77,76.18869066321835,0.8113093367816475
68,70.12854230718035,-2.1285423071803535
56,60.93599596752671,-4.935995967526708
49,55.73883605669991,-6.73883605669991
47,52.28456109946933,-5.284561099469329
42,46.46910671303365,-4.4691067130336535
39,43.184713032817314,-4.184713032817314
40,44.99922342327305,-4.999223423273051
42,48.695009696098964,-6.695009696098964
46,52.565018195584216,-6.565018195584216
55,60.791504212064744,-5.791504212064744
79,74.40501484493262,4.594985155067377
96,80.47708384925319,15.52291615074681
85,81.60979666659921,3.390203333400791
77,74.29737990683967,2.702620093160334
88,82.26919454748344,5.730805452516563
83,82.45680857371266,0.5431914262873363
79,78.39149440826895,0.6085055917310456
75,76.75442181878138,-1.7544218187813811
82,80.82513026536427,1.1748697346357346
84,86.81270399447125,-2.8127039944712493
86,85.72918763905608,0.27081236094392125
77,84.53956283676368,-7.539562836763679
79,81.748076591628,-2.7480765916280063
69,76.38822739575845,-7.388227395758449
65,70.32807903972045,-5.32807903972045
51,61.135532700066804,-10.135532700066804
43,55.938372789240006,-12.938372789240006
36,52.484097832009425,-16.484097832009425
35,46.66864344557375,-11.66864344557375
30,43.38424976535741,-13.38424976535741
29,45.19876015581315,-16.198760155813147
36,48.89454642863906,-12.89454642863906
34,52.76455492812431,-18.764554928124312
42,60.99104094460484,-18.99104094460484
47,74.60455157747272,-27.60455157747272
60,80.67662058179329,-20.676620581793287
67,81.8093333991393,-14.809333399139305
55,74.49691663937976,-19.496916639379762
52,82.46873128002353,-30.468731280023533
54,82.65634530625276,-28.65634530625276
57,78.59103114080905,-21.59103114080905
59,76.95395855132148,-17.953958551321477
57,81.02466699790436,-24.02466699790436
59,87.01224072701135,-28.012240727011346
68,85.92872437159618,-17.928724371596175
59,84.73909956930378,-25.739099569303775
63,81.9476133241681,-18.947613324168103
59,76.58776412829855,-17.587764128298545
57,70.52761577226055,-13.527615772260546
41,61.3350694326069,-20.3350694326069
36,56.1379095217801,-20.137909521780102
32,52.68363456454952,-20.68363456454952
32,46.868180178113846,-14.868180178113846
31,43.583786497897506,-12.583786497897506
34,45.398296888353244,-11.398296888353244
37,49.09408316117916,-12.094083161179157
42,52.96409166066441,-10.964091660664408
48,61.19057767714494,-13.190577677144937
48,74.80408831001282,-26.804088310012816
53,80.87615731433338,-27.876157314333383
55,82.0088701316794,-27.0088701316794
46,74.69645337191986,-28.69645337191986
49,82.66826801256363,-33.66826801256363
48,82.85588203879286,-34.855882038792856
47,78.79056787334915,-31.790567873349147
48,77.15349528386157,-29.153495283861574
58,81.22420373044446,-23.224203730444458
66,87.21177745955144,-21.211777459551442
68,86.12826110413627,-18.12826110413627
63,84.93863630184387,-21.93863630184387
64,82.1471500567082,-18.1471500567082
62,76.78730086083864,-14.787300860838641
56,70.72715250480064,-14.727152504800642
49,61.534606165147,-12.534606165146997
40,56.3374462543202,-16.3374462543202
36,52.88317129708962,-16.883171297089618
35,47.06771691065394,-12.067716910653942
38,43.7833232304376,-5.7833232304376025
41,45.59783362089334,-4.59783362089334
48,49.29361989371925,-1.293619893719253
55,53.163628393204505,1.8363716067954954
60,61.39011440968503,-1.390114409685033
72,75.00362504255291,-3.003625042552912
89,81.07569404687348,7.92430595312652
110,82.2084068642195,27.791593135780502
95,74.89599010445995,20.104009895540045
103,82.86780474510373,20.132195254896274
100,83.05541877133295,16.944581228667047
98,78.99010460588924,19.009895394110757
97,77.35303201640167,19.64696798359833
101,81.42374046298455,19.576259537015446
106,87.41131419209154,18.588685807908462
102,86.32779783667637,15.672202163323632
92,85.13817303438397,6.861826965616032
89,82.3466867892483,6.653313210751705
81,76.98683759337874,4.013162406621262
72,70.92668923734074,1.0733107626592613
64,61.73414289768709,2.265857102312907
55,56.536982986860295,-1.5369829868602949
51,53.082708029629714,-2.082708029629714
45,47.26725364319404,-2.2672536431940387
41,43.9828599629777,-2.982859962977699
45,45.797370353433436,-0.7973703534334362
55,49.49315662625935,5.506843373740651
58,53.3631651257446,4.636834874255399
65,61.58965114222513,3.4103488577748706
80,75.20316177509301,4.796838224906992
88,81.27523077941358,6.724769220586424
89,82.4079435967596,6.592056403240406
75,75.09552683700005,-0.09552683700005105
88,83.06734147764382,4.932658522356178
91,83.25495550387305,7.745044496126951
85,79.18964133842934,5.81035866157066
90,77.55256874894177,12.447431251058234
93,81.62327719552465,11.37672280447535
96,87.61085092463163,8.389149075368366
102,86.52733456921646,15.472665430783536
97,85.33770976692406,11.662290233075936
94,82.54622352178839,11.453776478211608
88,77.18637432591883,10.813625674081166
77,71.12622596988084,5.873774030119165
64,61.93367963022719,2.0663203697728107
58,56.73651971940039,1.2634802805996088
50,53.28224476216981,-3.2822447621698103
42,47.466790375734135,-5.466790375734135
41,44.182396695517795,-3.182396695517795
45,45.99690708597353,-0.9969070859735325
52,49.692693358799445,2.3073066412005545
55,53.5627018582847,1.4372981417153028
63,61.789187874765226,1.2108121252347743
72,75.4026985076331,-3.4026985076331044
86,81.47476751195367,4.525232488046328
99,82.60748032929969,16.39251967070031
85,75.29506356954015,9.704936430459853
95,83.26687821018392,11.733121789816082
94,83.45449223641315,10.545507763586855
87,79.38917807096944,7.610821929030564
84,77.75210548148186,6.247894518518137
91,81.82281392806475,9.177186071935253
101,87.81038765717173,13.18961234282827
98,86.72687130175656,11.27312869824344
96,85.53724649946416,10.46275350053584
91,82.74576025432849,8.254239745671512
87,77.38591105845893,9.61408894154107
75,71.32576270242093,3.6742372975790687
68,62.133216362767286,5.8667836372327145
52,56.93605645194049,-4.9360564519404875
45,53.48178149470991,-8.481781494709907
42,47.66632710827423,-5.666327108274231
39,44.38193342805789,-5.381933428057891
46,46.19644381851363,-0.1964438185136288
49,49.89223009133954,-0.8922300913395418
53,53.76223859082479,-0.7622385908247935
63,61.98872460730532,1.011275392694678
79,75.6022352401732,3.3977647598267993
82,81.67430424449377,0.3256957555062314
83,82.80701706183979,0.19298293816021328
71,75.49460030208024,-4.494600302080244
87,83.46641494272401,3.5335850572759853
86,83.65402896895324,2.3459710310467585
85,79.58871480350953,5.411285196490468
78,77.95164221402196,0.04835778597804108
88,82.02235066060484,5.977649339395157
98,88.00992438971183,9.990075610288173
96,86.92640803429666,9.073591965703343
88,85.73678323200426,2.2632167679957433
89,82.94529698686858,6.054703013131416
79,77.58544779099903,1.4145522090009734
73,71.52529943496103,1.4747005650389724
62,62.33275309530738,-0.33275309530738184
52,57.135593184480584,-5.135593184480584
46,53.68131822725,-7.681318227250003
41,47.86586384081433,-6.8658638408143275
39,44.58147016059799,-5.581470160597988
40,46.395980551053725,-6.395980551053725
46,50.09176682387964,-4.091766823879638
52,53.96177532336489,-1.9617753233648898
58,62.18826133984542,-4.188261339845418
68,75.8017719727133,-7.801771972713297
80,81.87384097703386,-1.8738409770338649
99,83.00655379437988,15.993446205620117
83,75.69413703462034,7.30586296537966
87,83.66595167526411,3.334048324735889
88,83.85356570149334,4.146434298506662
84,79.78825153604963,4.2117484639503715
76,78.15117894656206,-2.151178946562055
89,82.22188739314494,6.778112606855061
87,88.20946112225192,-1.2094611222519234
87,87.12594476683675,-0.12594476683675282
80,85.93631996454435,-5.936319964544353
74,83.14483371940868,-9.14483371940868
71,77.78498452353912,-6.784984523539123
61,71.72483616750112,-10.724836167501124
56,62.53228982784748,-6.532289827847478
50,57.33512991702068,-7.33512991702068
44,53.8808549597901,-9.8808549597901
41,48.065400573354424,-7.065400573354424
37,44.781006893138084,-7.781006893138084
36,46.59551728359382,-10.595517283593821
44,50.291303556419734,-6.291303556419734
45,54.161312055904986,-9.161312055904986
54,62.387798072385515,-8.387798072385515
64,76.0013087052534,-12.001308705253393
64,82.07337770957396,-18.07337770957396
60,83.20609052691998,-23.20609052691998
51,75.89367376716044,-24.893673767160436
50,83.86548840780421,-33.86548840780421
48,84.05310243403343,-36.053102434033434
51,79.98778826858972,-28.987788268589725
54,78.35071567910215,-24.35071567910215
63,82.42142412568504,-19.421424125685036
60,88.40899785479202,-28.40899785479202
61,87.32548149937685,-26.32548149937685
64,86.13585669708445,-22.13585669708445
56,83.34437045194878,-27.344370451948777
56,77.98452125607922,-21.98452125607922
51,71.92437290004122,-20.92437290004122
45,62.731826560387574,-17.731826560387574
37,57.534666649560776,-20.534666649560776
35,54.080391692330195,-19.080391692330195
30,48.26493730589452,-18.26493730589452
29,44.98054362567818,-15.98054362567818
28,46.79505401613392,-18.795054016133918
32,50.49084028895983,-18.49084028895983
38,54.36084878844508,-16.360848788445082
43,62.58733480492561,-19.58733480492561
51,76.20084543779349,-25.20084543779349
49,82.27291444211406,-33.27291444211406
48,83.40562725946008,-35.405627259460076
45,76.09321049970053,-31.093210499700533
47,84.0650251403443,-37.065025140344304
47,84.25263916657353,-37.25263916657353
48,80.18732500112982,-32.18732500112982
48,78.55025241164225,-30.550252411642248
57,82.62096085822513,-25.620960858225132
64,88.60853458733212,-24.608534587332116
63,87.52501823191695,-24.525018231916945
62,86.33539342962455,-24.335393429624546
64,83.54390718448887,-19.543907184488873
61,78.18405798861932,-17.184057988619315
51,72.12390963258132,-21.123909632581316
44,62.93136329292767,-18.93136329292767
40,57.73420338210087,-17.734203382100873
36,54.27992842487029,-18.279928424870292
36,48.464474038434616,-12.464474038434616
33,45.18008035821828,-12.180080358218277
39,46.994590748674014,-7.994590748674014
43,50.69037702149993,-7.690377021499927
49,54.56038552098518,-5.560385520985179
62,62.78687153746571,-0.7868715374657071
79,76.40038217033359,2.599617829666414
105,82.47245117465415,22.527548825345846
99,83.60516399200017,15.394836007999828
88,76.29274723224063,11.707252767759371
94,84.2645618728844,9.7354381271156
89,84.45217589911363,4.547824100886373
82,80.38686173366992,1.6131382663300826
86,78.74978914418234,7.250210855817656
89,82.82049759076523,6.179502409234772
108,88.80807131987221,19.191928680127788
95,87.72455496445704,7.275445035542958
86,86.53493016216464,-0.5349301621646418
83,83.74344391702897,-0.7434439170289693
84,78.38359472115941,5.616405278840588
74,72.32344636512141,1.6765536348785872
66,63.13090002546777,2.869099974532233
57,57.93374011464097,-0.933740114640969
46,54.47946515741039,-8.479465157410388
37,48.66401077097471,-11.664010770974713
39,45.37961709075837,-6.379617090758373
51,47.19412748121411,3.8058725187858897
53,50.88991375404002,2.1100862459599767
58,54.759922253525275,3.240077746474725
66,62.9864082700058,3.0135917299941966
71,76.59991890287368,-5.599918902873682
84,82.67198790719425,1.32801209280575
93,83.80470072454027,9.195299275459732
82,76.49228396478073,5.507716035219275
85,84.4640986054245,0.5359013945755038
86,84.65171263165372,1.348287368346277
86,80.58639846621001,5.413601533789986
84,78.94932587672244,5.05067412327756
82,83.02003432330532,-1.0200343233053246
92,89.00760805241231,2.9923919475876914
88,87.92409169699714,0.075908303002862
78,86.73446689470474,-8.734466894704738
79,83.94298064956907,-4.942980649569066
79,78.58313145369951,0.41686854630049197
74,72.52298309766151,1.477016902338491
61,63.33043675800786,-2.3304367580078633
53,58.133276847181065,-5.133276847181065
44,54.679001889950484,-10.679001889950484
36,48.86354750351481,-12.863547503514809
39,45.57915382329847,-6.579153823298469
40,47.39366421375421,-7.393664213754207
43,51.08945048658012,-8.08945048658012
53,54.95945898606537,-1.9594589860653713
55,63.1859450025459,-8.1859450025459
66,76.79945563541378,-10.799455635413779
78,82.87152463973435,-4.871524639734346
79,84.00423745708036,-5.0042374570803645
72,76.69182069732082,-4.691820697320821
77,84.66363533796459,-7.6636353379645925
74,84.85124936419382,-10.85124936419382
74,80.78593519875011,-6.78593519875011
76,79.14886260926254,-3.1488626092625367
81,83.21957105584542,-2.219571055845421
83,89.2071447849524,-6.207144784952405
86,88.12362842953723,-2.1236284295372343
92,86.93400362724483,5.065996372755166
84,84.14251738210916,-0.14251738210916187
85,78.7826681862396,6.217331813760396
73,72.7225198302016,0.2774801697983946
68,63.52997349054796,4.47002650945204
54,58.33281357972116,-4.3328135797211615
48,54.87853862249058,-6.878538622490581
41,49.063084236054905,-8.063084236054905
40,45.778690555838566,-5.7786905558385655
41,47.5932009462943,-6.593200946294303
48,51.288987219120216,-3.288987219120216
57,55.15899571860547,1.8410042813945324
61,63.385481735085996,-2.385481735085996
78,76.99899236795387,1.0010076320461252
87,83.07106137227444,3.9289386277255574
90,84.20377418962046,5.796225810379539
80,76.89135742986092,3.1086425701390823
91,84.86317207050469,6.136827929495311
90,85.05078609673392,4.9492139032660845
82,80.9854719312902,1.0145280687097937
88,79.34839934180263,8.651600658197367
93,83.41910778838552,9.580892211614483
90,89.4066815174925,0.5933184825074989
82,88.32316516207733,-6.323165162077331
79,87.13354035978493,-8.13354035978493
81,84.34205411464926,-3.342054114649258
81,78.9822049187797,2.0177950812202994
70,72.9220565627417,-2.9220565627417017
58,63.729510223088056,-5.729510223088056
52,58.53235031226126,-6.532350312261258
44,55.07807535503068,-11.078075355030677
38,49.262620968595,-11.262620968595002
34,45.97822728837866,-11.978227288378662
38,47.7927376788344,-9.7927376788344
44,51.48852395166031,-7.488523951660312
48,55.358532451145564,-7.358532451145564
57,63.58501846762609,-6.585018467626092
75,77.19852910049397,-2.198529100493971
76,83.27059810481454,-7.270598104814539
81,84.40331092216056,-3.403310922160557
70,77.09089416240101,-7.090894162401014
79,85.06270880304479,-6.062708803044785
77,85.25032282927401,-8.250322829274012
71,81.1850086638303,-10.185008663830303
69,79.54793607434273,-10.54793607434273
77,83.61864452092561,-6.6186445209256135
80,89.6062182500326,-9.606218250032597
78,88.52270189461743,-10.522701894617427
66,87.33307709232503,-21.333077092325027
69,84.54159084718935,-15.541590847189354
68,79.1817416513198,-11.181741651319797
63,73.1215932952818,-10.121593295281798
53,63.92904695562815,-10.929046955628152
